25755,US,9289 Elk Grove Blvd.
25756,US,10064 Bruceville Road
25757,US,4721 Hwy 6 South
25758,US,5940 S. State Hwy 6
25759,US,6000 Hwy 6
25760,US,3346 Highway 6 South
25761,US,6200 Highway 6 @ FM 1092
25762,US,1321 FM 1092 Rd
25763,US,18861 University Blvd
25764,US,18802 University Blvd
25765,US,16098 City Walk Blvd
25766,US,16511 Southwest Freeway
25767,US,16300 Southwest Fwy
25768,US,4720-A Sweetwater Blvd.
25769,US,4825 Sweetwater Rd
25770,US,6502 Highway 90A
25771,US,19908 SW Freeway
25772,US,23912 Commercial Dr
25773,US,24401 Brazos Town Crossing
25774,US,24406 SW Freeway
25775,US,8350 FM 78
25776,US,2301 Ranch Road 620 S
25777,US,2410 Ranch Road 620 South Lakeway
25778,US,4273 N. I-35
25779,US,1301 S 2nd St
25780,US,101 Bagby Ave
25781,US,2609 S. Jack Kultgen Expressway
25782,US,1428 Wooded Acres
25783,US,5401 Bosque Blvd
25784,US,2452 W. Loop 340
25785,US,208 Hewitt Dr
25786,US,102 NE I-35
25787,US,4307 N General Bruce Dr
25788,US,"6607 West Adams Ave., Suite A"
25789,US,3550 S General Bruce Dr
25790,US,1313 SW H.K. Dodgen
25791,US,200 South IH-35
25792,US,201 E Cte Bldg 3
25793,US,100 E Central Texas Expwy
25794,US,1101 E Hwy 24
25795,US,2918 US Hwy 75
25796,US,4160 Town Center RD
25797,US,100 East Taylor Street
25798,US,5131 South US 75
25799,US,3121 Regency Lane
25800,US,200 W Crawford Street
25801,US,4216 US-69
25802,US,4216 S. Hwy 69/75
25803,US,206 N Grand
25804,US,502 W. California
25805,US,1789 West Jefferson
25806,US,1824 Hwy 17 North
25807,US,1300 Long Grove Drive
25808,US,2195 Tea Planter Ln
25809,US,636-A Long Point Road
25810,US,730 Coleman Blvd.
25811,US,3051 Ironclad Alley
25812,US,953 Houston Northcutt Blvd
25813,US,20 Fairchild Street
25814,US,2035 HWY 41
25815,US,2118 Hwy 41
25816,US,290 E Bay St
25817,US,387 King St
25818,US,239 King Street
25819,US,502 King Street
25820,US,205 Calhoun St
25821,US,31 Courtenay Drive
25822,US,171 Moultrie Street
25823,US,1005 Harborview Drive
25824,US,1313 Sam Rittenberg Boulevard
25825,US,1739 Maybank Hwy
25826,US,975 Savannah Hwy
25827,US,1117 Savannah HWY
25828,US,864 Folly Road
25829,US,1812 Sam Rittenberg Blvd.
25830,US,5060 International Blvd
25831,US,4840 Tanger Outlet Blvd
25832,US,2070 Sam Rittenberg Blvd
25833,US,7250 Rivers Ave
25834,US,7381 Rivers Avenue
25835,US,3865 W. Ashely Circe
25836,US,41 Grand Oaks Blvd
25837,US,8966 University Blvd
25838,US,210 Saint James Avenue
25839,US,9514 Dorchester Road
25840,US,101 Sigma Drive
25841,US,680 Bacons Bridge Rd
25842,US,125 Angus Dr
25843,US,450 Azalea Square Blvd
25844,US,515 Freshfields Drive F-100
25845,US,1730 State Rd
25846,US,469 N Hwy 52
25847,US,1588 Bells Hwy
25848,US,745 West Hobsonway
25849,US,840 E Hobson Way
25850,US,121 W Riverside Rd
25851,US,715 US Highway 250 East
25852,US,825 N Main St
25853,US,1651 Midtown Rd
25854,US,4370 Venture Dr
25855,US,1150 Old Country Rd
25856,US,1755 OLD COUNTRY RD
25857,US,1400 Tanger Mall Drive
25858,US,3744 N Hess Rd
25859,US,"1871 Old Main Drive, Ezra Lehman Memoria"
25860,US,40 Shippensburg Shopping Center
25861,US,3001 S St Francis Drive
25862,US,2110 S Pacheco St
25863,US,780 St Michaels Dr
25864,US,907 St. Francis Dr.
25865,US,"106 W, San Francisco"
25866,US,191 Paseo de Peralta
25867,US,3899 Cerrillos Road
25868,US,3542 Zafarano Drive
25869,US,3550 Zafarano Dr
25870,US,600 N Guadalupe
25871,US,4960 Promenade Boulevard
25872,US,751 Trinity Dr
25873,US,1801 Central Avenue
25874,US,1404 N. Riverside Drive
25875,US,3584 S. Figueroa St.
25876,US,310 Greenwood Plaza
25877,US,3151 W Kilby Rd
25878,US,1725 West Uinta Way
25879,US,6400 N Highway 224
25880,US,1760 Park Ave
25881,US,1700 Park Ave
25882,US,550 N Main St
25883,US,705 S. Main St.
25884,US,Calle 31 No102 X
25885,US,Paseo Montejo No 465
25886,US,Calle 22 # 280
25887,US,Calle 17 No 106
25888,US,Calle 60 496 Col
25889,US,CC City Center Calle
25890,US,Prol. Paseo Montejo #1
25891,US,Calle 88 608
25892,US,Calle 62 #570
25893,US,Av Prol Paseo Tabasco
25894,US,Periferico Carlos Pellicer Camara
25895,US,Periferico Carlos Pellicer Camara
25896,US,Blvd Antonio Rosales No 985
25897,US,Carretera Los Mochis Topolobampo Km 12.5
25898,US,Av Hidalgo Sn Col
25899,US,Av Universidad Inmueble Pad
25900,US,Prol Ejercito Mexicano Sn
25901,US,Av Capitan Carlos Leon
25902,US,Mid Valley City
25903,US,"No. 1, Medan Syed Putra Utara"
25904,US,"No. 1, Jalan Merdeka"
25905,US,"BX-001a & G-003a, Dataran Pahlawan"
25906,US,No. 161 Jalan Merdeka
25907,US,Jalan Persiaran Bunga Raya
25908,US,"No. 2, Jalan Lagenda, Taman 1-Lagenda"
25909,US,"Lot 44, Tesco Melaka"
25910,US,"Plot B, Lot 2065"
25911,US,"Lot 2610, Mukim Bachang"
25912,US,Ayer Keroh R&R NB
25913,US,"Lot No. PTB 16019, Ground Floor"
25914,US,"PD Waterfront, HS(D) 8376 PT 74"
25915,US,"Persiaran Utama S2, Jln S2, D22"
25916,US,"No. 112, Persiaran S2 B1, Seremban 2"
25917,US,"Ground & 1st Floor, No. 25"
25918,US,"Blok C-C1-C2, Level 1, Jalan Beringin"
25919,US,Petron ML6 Cheras
25920,US,"KL East Mall, Jalan Lingkaran Tengah 2"
25921,US,Lebuh Bandar Utama
25922,US,Jalan Kepong
25923,US,Genting Highlands Hotel
25924,US,"Lot T2B-31, Sky Avenue"
25925,US,First World Hotel
25926,US,Awana Skyway Chin Swee
25927,US,"Lot No. 422, Genting Premium Outlets"
25928,US,"Jalan Permai 2, Genting Permai Avenue"
25929,US,"La Grande, Berjaya Hills Resort"
25930,US,"No. 1, Persiaran Anggun, Taman Anggun"
25931,US,"Rawat Rawang, Lebuhraya Utara Selatan"
25932,US,"No. 8, Jalan Indah 15/2, Bukit Indah"
25933,US,"No.2, Jalan Pendekar 16"
25934,US,"76, Jalan Mewah Ria 2/2"
25935,US,"Ground & 1st Floor, Eco Boulevard"
25936,US,"Sales Gallery, Lot PTB 22056, Danga Bay"
25937,US,"Parasol Pavilion, Mall of Medini"
25938,US,"Persiaran Puteri Selatan, Puteri Harbour"
25939,US,"T-073, Third Floor, Mid Valley Megamall"
25940,US,"HAB Citrine, Persiaran Medini 3,"
25941,US,Kws R&R Plus Skudai Arah Utara
25942,US,"Jalan Premium Outlets, Indahputra"
25943,US,"32, Jalan Seladang, Taman Abad"
25944,US,"Lebuhraya KL-Karak,Mukim Setapak, Gombak"
25945,US,"Lot No.239, Second Floor, JBCC"
25946,US,"No 106 & 108, Jalan Wong Ah Fook"
25947,US,Malaysia-Singapore Second Link
25948,US,Jalan Jim Quee
25949,US,1 Persiaran Southkey 1
25950,US,"Lot 1F-5A, 1F, Sogo Southkey"
25951,US,"88 Jalan Ibrahim Sutan, Stulang Laut"
25952,US,Jalan Seri Austin 1
25953,US,Lebuhraya Utara Selatan KM 16.5
25954,US,76 Nanyang Drive N2.1#01-06
25955,US,"30 Woodlands Avenue 2,#01-7/8/15"
25956,US,900 South Woodlands Drive
25957,US,"Taman Bayu Senibong, Mukim Plentong"
25958,US,"Jalan Molek 3/20, Taman Molek"
25959,US,676A Woodlands Dr 71 #01-02
25960,US,"Lot S11, Aero Mall"
25961,US,80 Mandai Lake Road
25962,US,"No.1 Jl Desa Tebrau, Taman Desa Tebrau"
25963,US,"No.1, Persiaran Desa Tebrau"
25964,US,"No. 33A, Jalan Harmonium"
25965,US,"Persiaran Indahpura Utama, Bdr Indahpura"
25966,US,30 Sembawang
25967,US,133 Canberra View
25968,US,930 Yishun Ave 2 #01-07/08
25969,US,"Lot No. G-OSE 3/5/6, GF, IOI Mall Kulai"
25970,US,8 Jalan Suria
25971,US,"Lot S1, Ground Floor, PTD 220529"
25972,US,83 Punggol Central
25973,US,"Blk 681, Punggol Drive"
25974,US,"Lot No GL14, Public Concourse"
25975,US,"No. 1, Block 9"
25976,US,Jalan Bintang
25977,US,Jalan Merpati
25978,US,"LOT 5354, KG. PANDAN KUALA BELAIT"
25979,US,Lebuh Tun Hussein Onn
25980,US,Persiaran Puncak Utama
25981,US,"L3-19AP, Level 3, The Mines"
25982,US,"Jalan Dulang, Mines Resort City"
25983,US,"KM305Plus Arah Selatan, Mukim Kajang"
25984,US,Alam Damai
25985,US,"Seksyen 7, Bandar Kajang"
25986,US,"2, Jalan Menara Gading 1"
25987,US,Middle Ring Road 2 MRR2
25988,US,"Unit No. GE-2, Ground Floor,"
25989,US,Conezion Commercial Persiaran IRC
25990,US,"Bangi Gateway, Seksyen 15"
25991,US,Bangunan Jabatan Peguan Negara AGC
25992,US,"Shaftsbury Avenue, Precinct 1"
25993,US,Petronas Station Equine Park 1
25994,US,"Jalan Anggerik Vanila, Kota Kemuning"
25995,US,Quayside Mall
25996,US,"G 28, D PULZE Shopping Centre,"
25997,US,"Block  3505, Jalan Teknokrat 5"
25998,US,Jalan Flora 3 Bandar Rimbayu
25999,US,"Cyber 6, Persiaran Multimedia"
26000,US,Jelapang Square Interchange
26001,US,"Lot G.05, Ground Floor"
26002,US,Lot 382914-382921
26003,US,"105, Jalan Sultan Abdul Jalil"
26004,US,"No. 2, Susuran Stesen 18, Station 18"
26005,US,"Jalan Raja Dr. Nazrin Shah, Jalan Gopeng"
26006,US,"Part of Lost HS(D) KA 72917, Mukim Hulu"
26007,US,Pusat Perniagaan Manjung Point 3
26008,US,"Lot No. 5 & 6, Ground Floor"
26009,US,"G33B & G33C, Ground Floor"
26010,US,"No. 1, Jalan Centre Point"
26011,US,"Off Jalan Damai, Luyang"
26012,US,Jalan Fuad Stephen
26013,US,Jalan Fuad Stephen
26014,US,"L1L10, Lvl 1 Landside, Terminal 1"
26015,US,Jalan Lintas Luyang
26016,US,Suria Sabah Shopping Mall
26017,US,Jesselton Duty Free Mall
26018,US,"Taman Iramanis, Jalan Lintas"
26019,US,Jalan Sulaman
26020,US,"Lot 22 & 23, Jalan Besar, Tanah Rata"
26021,US,TBD
26022,US,Kota Kinabalu International Airport
26023,US,"Jalan Tun Ismail, Sri Dagangan"
26024,US,East Coast Mall
26025,US,Jalan IM 7/14
26026,US,Jalan Tengku Abu Bakar
26027,US,"Persiaran Pusat Bandar, Putra Point"
26028,US,"G-02, Mesa Mall"
26029,US,Lot 17(A)-(B) & 18 Satellite Building
26030,US,"Contact Pier, KL International Airport"
26031,US,"Jalan Eco Majestic 10/1, Eco Majestic"
26032,US,"S1-1a-A02, Domestic Departure & Arrival"
26033,US,KL International Airport
26034,US,"Unit No. L3-25 Level 3, Gateway @ KLIA2"
26035,US,"1, Jalan Tps 1/1"
26036,US,"Lot G65, Mitsui Outlet Park"
26037,US,"1, Jalan Cemerlang 1A"
26038,US,"Precint 88, Jalan Song"
26039,US,NA
26040,US,"Lot 7196, Section 64, Kuching Town Land"
26041,US,Jalan Tun Ahmad Zaidi Adruce
26042,US,Jalan Lapangan Terbang
26043,US,"Plaza Merdeka,88 Jalan Pearl"
26044,US,Jetty Kuah
26045,US,Langkawi International Airport
26046,US,"Lot 2605 Jalan Pantai Cenang, Mukim Keda"
26047,US,Sultan Abdul Halim Airport
26048,US,"No1 Persiaran Batu Nilam 1/KS6, bandar"
26049,US,"Westfield shopping centre, Riccarton Rd"
26050,US,1248 Tutanekai Street
26051,US,Cnr Spring St & The Strand
26052,US,"Maunganui Rd, Mount Maunganui"
26053,US,233-237 Lambton Quay
26054,US,"6 Bunny St, Lower Hutt"
26055,US,207 George St
26056,US,55 Clyde St
26057,US,219 Don McKinnon Drive
26058,US,"50 Hurstmere Road, Takapuna,"
26059,US,12 Queen Street
26060,US,220 Queen Street
26061,US,37 Symonds Street
26062,US,"71 Tamaki Drive, Mission Bay"
26063,US,"2-20 Fernhill Drive, Massey"
26064,US,"277 Broadway, Newmarket"
26065,US,"80 St Lukes Rd, Mt Albert"
26066,US,"Great North Road, New Lynn"
26067,US,286 Mount Wellington Highway
26068,US,"588 Chapel Road, East Tamaki"
26069,US,Putney Way
26070,US,Corner of Hukanui and Comries Rd
26071,US,Ward Street & Worley Place
26072,US,Corner of Currie and Gill Streets
26073,US,Cnr The Mall and Camp Street
26074,US,"Emerson St, Napier"
26075,US,"سلطنة عمان, ميناء الفهد, طريق الكورنيش,ق:226, موقع رقم:004, مبنى 19, ص.ب 527 ب.س 116"
26076,US,"سلطنة عمان, ميناء الفهد, المواليه, شارع قابوس, موقع رقم: 001, ص.ب 527, ب.س 116"
26077,US,"سلطنة عمان, ميناء الفهد,مجمع الثروة التجاري, ق: 210, موقع رقم: 005,ب.س 116, مبنى :1022, محل رقم: 3, ستاربكس ثروة"
26078,US,"Qurum Complex  - Muscat, Oman"
26079,US,"سلطنة عمان, ميناء الفهد, مدينة قابوس, مدينة بلازا,ش: البشير, طريق:2137 , موقع رقم:003, ص.ب 527, ب.س: 116"
26080,US,"سلطنة عمان, القرم , سيتي سنتر, ق:28,موقع رقم:006 قرم, ص.ب 527, ب.س 116"
26081,US,"سلطنة عمان, ميناء الفهد , شاطئ القرم, مجمع جوهرة الشاطئ,طريق:2817,  موقع رقم:002 , ص.ب 527 , ب.س 116"
26082,US,Sultan Qaboos Street
26083,US,"Muscat oasis Centre  , 3305 way"
26084,US,Al Muzn Centre
26085,US,Al Khair Street
26086,US,Al Khair Street
26087,US,"Barka, Sultan Qaboos Highway"
26088,US,Av Circunvalacion del Golf 134
26089,US,"Av. Raúl Ferrero cdra. 12 sin número, CC Molina Plaza."
26090,US,Av. La Fontana Mz C-6 Lt 28 Urb. La Rivera de Monterrico (II ETAPA)
26091,US,"Av. Carretera Central 111 Local B-2023, Lima"
26092,US,Av. 7 Nro 510 MzD Lt 5-6 Urb. El Sauce de La Rinconada
26093,US,Av. Los Lirios 301
26094,US,Av. Pedro Miota 1010 Lc 1146 - CC. Mall del Sur
26095,US,"Av. Miguel de Cervantes 300, CC. Real Plaza Chiclayo"
26096,US,"Av. Prol. César Vallejo 1345, Local R2 CC. Real Plaza Trujillo"
26097,US,Av. América Oeste 750 Local 3 y 4
26098,US,Av. Chachi Dibos 1201 Club de Regatas - zona pabellón deportivo
26099,US,Prolog. Paseo de la república S/N C. C. Plaza lima sur td. 111- 113
26100,US,Real Plaza Puruchuco
26101,US,Real Plaza Puruchuco
26102,US,Av. Prlg. Paseo de la República N° 1650 MZ. O Lote 01-02 Urb. Santa Leonor
26103,US,"Av. Alfredo Mendiola 3698 CC. Mega Plaza, Independencia - 2do Piso"
26104,US,"Boat Station 1, Boracay Island"
26105,US,Boracay International Airport
26106,US,330 Sen Gil Puyat Ave
26107,US,"Tordesillas St., Salcedo Village"
26108,US,GF Jazz Residences
26109,US,Valero St. Salcedo Village
26110,US,G/F Stratosphere Building
26111,US,"Signa Designer Residences, Tower 1,"
26112,US,"G/F, Smart Tower"
26113,US,6788 Ayala Avenue
26114,US,Ayala Ave
26115,US,"Level 3 Tower 2, Enterprise Center"
26116,US,Herrera cor Dela Rosa Street
26117,US,GF Keyland Center - former NAC bldg
26118,US,"G/F Cristina Condominium, Legaspi cor. H"
26119,US,Greenbelt Mall
26120,US,South Avenue
26121,US,"Chino Roces Ave, Oriental Grdens Makati"
26122,US,790 Chino Roces Ave. cnr. Antonio Amaiz
26123,US,GF Trevi Towers Makati
26124,US,G07 and G08 Alphaland Southgate Mall
26125,US,Manila East Rd
26126,US,Sierra Valley
26127,US,Manila East Road
26128,US,Unit 1 G/F Bldg B
26129,US,M.L. Quezon corner P. Olivares Street
26130,US,Sumulong Highway/Circumference Ave
26131,US,29 Mercedes Avenue
26132,US,Ortigas Home Depot
26133,US,Marcos Highway
26134,US,TBD
26135,US,Pallocan St
26136,US,"Twin Lakes, Tagaytay-Nasugbu Highway"
26137,US,GF Location Code 117-119
26138,US,Level 3 NAIA Terminal 3
26139,US,Unit 108A GF The New Bluewave Mall
26140,US,"GF, S Maison"
26141,US,Levi Mariano Avenue
26142,US,Plac Grunwaldzki 23
26143,US,plac Dominikanski 3
26144,US,ul. Oławska 1/1
26145,US,ul. Józefa Piłsudskiego 105
26146,US,ul. Józefa Piłsudzkiego 58/1b
26147,US,"ul. Sucha 1, Wroclaw, 5-086"
26148,US,ul. Powstanców Śląskich 95
26149,US,ul.Legnicka 58
26150,US,ul. Czekoladowa 14A
26151,US,Conference Center Street West Bay Area
26152,US,Diplomatic St
26153,US,Corniche Road
26154,US,"Al Wakra, Al Furat St"
26155,US,"Muaither Area, Doha"
26156,US,Doha Festival City
26157,US,"Ooredoo HQ2, 145 Airport St, Zone-48"
26158,US,Doha Festival City
26159,US,"Muraikh, Al Furousiya St"
26160,US,Rawdat Al Khail Street
26161,US,Al Khor Road
26162,US,Asmakh Mall
26163,US,Ras Aboud
26164,US,"Ramada Junction,Salwa Road Area"
26165,US,Al Mirqab Al Jadeed St
26166,US,Al Shamal Road
26167,US,Doha Street
26168,US,"Al Dafna St., West Bay Area"
26169,US,"Al Thumama, E Ring Road, Abu Ayyoub St"
26170,US,"Jeryan Nejaima, Arab League St"
26171,US,Mall of Qatar
26172,US,Al Shamal Road
26173,US,Al Shammal Road
26174,US,Al Wakra Main Rd
26175,US,"Barwa City, Industrial Area Rd"
26176,US,Al Buwairda Street
26177,US,Mesaimeer Road
26178,US,F Ring Road
26179,US,Hamad International Airport
26180,US,"Villaggio Mall , Doha"
26181,US,"Al Waab Street, Khalifa Stadium Area"
26182,US,"Furousiya Street, Al Waab"
26183,US,Al Waab Street Khalifa Stadium Area
26184,US,Lejmail Street
26185,US,Al Dafna
26186,US,West Bay
26187,US,Umm Garn
26188,US,West Bay - Majls Tawun Street .
26189,US,Woqod petrol startion al markhiya
26190,US,Al Markhiya Street
26191,US,Alshamal Street
26192,US,Umm Salal Muhammed- Doha Qatar
26193,US,Rayyan Street
26194,US,Wadi
26195,US,Mall of Qatar Al Rayyan area
26196,US,Al khor coastal road
26197,US,"Georgheni Area, Parcul Est"
26198,US,Calea Manastur 2-6
26199,US,"Floresti, Avram Iancu, 492-500"
26200,US,Calea Sighisoarei 127
26201,US,Saad ibn Khuthaimah Rd
26202,US,Al Hussain Ibn Ali
26203,US,King Fahd Rd
26204,US,Madina
26205,US,King Faisal Rd
26206,US,Thabit Ibn Aldahak
26207,US,2nd Ring Road
26208,US,Sultana St
26209,US,"Prince Naif Ibn Abdulaziz, As Salam Rd"
26210,US,Railway Station
26211,US,King Abdullah Road
26212,US,king Abdulaziz DT
26213,US,Musa Ibn Nusair Street
26214,US,king Abdul Aziz Road
26215,US,Al Nimer  mall - Oliyah street
26216,US,Suliman Alhabib hospital Riyadh King
26217,US,Homemart Riyadh
26218,US,King Addullah Rd.
26219,US,Prince Muhammad Bin Abdulaziz Rd
26220,US,King Abdul Aziz Rd
26221,US,Al Takhassusi Street
26222,US,Takhassusi Road
26223,US,Talateen Street
26224,US,King Abdu alaziz Rd intersection Hisham
26225,US,Takhassusi St
26226,US,King Fahd Rd
26227,US,riyadh Prince Mohammad bin Abdulaziz
26228,US,Takhassusi St intersect Tahliah st
26229,US,Al Urubah Rd intersect Prince Turkey st
26230,US,King Abdullah Road
26231,US,MBU TO PROVIDE
26232,US,Gallery Mall
26233,US,"King Fahad Rd intersect Al Imam Saud Rd,"
26234,US,Imam Saud Road
26235,US,"Makkah Al Mukarramah Branch Rd,"
26236,US,Takasusi Street
26237,US,Prince Muqrin Ibn Abdul Aziz St.
26238,US,Masif
26239,US,Tamimi Rawdah
26240,US,King abdullah RD
26241,US,Nuzha
26242,US,Between King Fahd Branch Rd & Olaya St
26243,US,Said As Salmi Road
26244,US,Al ehsa St. Malaz
26245,US,Olaya Street intersection with Ouroba St
26246,US,Al Olaya Street
26247,US,King Khalid Road
26248,US,Al Hussain Ibn Ali
26249,US,Abi Sufyan Ibn Harb
26250,US,الدائرى الشمالى-قرب لومول
26251,US,Riyadh Uthman Bin Afan road
26252,US,"Othman ibn Affan St, Exit 7"
26253,US,Alsail Alkabeer St
26254,US,Prince Mohamad bin Abdulaziz St
26255,US,Northen King Road
26256,US,North Ring Road
26257,US,Eastern Ring Road
26258,US,"Northern RIng Rd, Exit 4"
26259,US,Olayan Plaza
26260,US,Riyadh Malaz Ehsa street
26261,US,Jamaih St
26262,US,AlAmir Matab Ibn Abdul Aziz itersection
26263,US,Umar Ibn Abdul Aziz RD
26264,US,Eastern Ring Rd with Abi Dhar AlGhaffari
26265,US,Khurais Road
26266,US,Oruba St corner Kingdom Center
26267,US,30th street cross with Dabbab Street
26268,US,East Ring Road Exit 16
26269,US,Al Waha St
26270,US,Imam Turki Ibn abdullah
26271,US,Khurais Rd
26272,US,At Khurais  Road
26273,US,Exit 9 East Ring Road
26274,US,Prince Bandar Bin Abdulaziz
26275,US,Prince Abdulla St. Ext 10
26276,US,Prince Mohd ibn Fahad Rd
26277,US,King Fahad Rd with Abu Bakr Alsiddiq St
26278,US,Ali Ibn Talib St.
26279,US,"Al Ashriah Street, Al Mazruiyah"
26280,US,Ammar Bin Thabit St
26281,US,King Fahad Road
26282,US,King Fahad Road
26283,US,Prince Mohammed Bin Fahd Road
26284,US,King Fahad Airport-Domestic Airside
26285,US,Airport Road
26286,US,King Abdullah Ibn Abdulaziz RD
26287,US,Dhahran Jubail branch rd
26288,US,King Abdula Aziz St
26289,US,Hayyan Ibn Almuthanah ST
26290,US,Prince Metib Road
26291,US,Dammam Industrial City
26292,US,King Fahad Airport-Domestic Landeside
26293,US,King Abdulaziz Road
26294,US,King Fahd Road
26295,US,Prince mohamed Afahed road
26296,US,Custodian of the two holy mosques RD
26297,US,Aramco - Ithra Buildings
26298,US,Prince Sultan Bin Fhad ST
26299,US,King Faisal Road
26300,US,Prince Sultan St Farm 5 Naaf Dhahran
26301,US,"King Fahad Rd, Prince Sultan Bin Fahd St"
26302,US,Abdullah Ibn Abbas St
26303,US,King Saud St
26304,US,King Fahd Road
26305,US,Aramco Camp-Dhahran
26306,US,king Saud road
26307,US,Kaleej Road
26308,US,Riyadh Road
26309,US,Al Buraq St
26310,US,Custodian of two holy mosques Rd
26311,US,Dhahran St.
26312,US,Uhud Rd
26313,US,Prince Mohammad Bin Fahed Road
26314,US,Shibh Al Jazirah
26315,US,King Fahad Road
26316,US,Al Suwaidi Al Am Road
26317,US,Salman Al Farsi
26318,US,Amar ibn Ubaid
26319,US,Kharis Rd
26320,US,King Abdullah Branch RD
26321,US,King Abdullah Road
26322,US,Wali Al Ahad Street
26323,US,Prince Majid Rd
26324,US,Abdullah Sulayman St.
26325,US,King Road Jeddah
26326,US,King Abdullah RD.
26327,US,Al-Rawda Street
26328,US,King Abdullah Branch Rd
26329,US,King Fahad Road
26330,US,Prince Mohammed Bin Abdulaziz St
26331,US,Al Madina Al Munawarah Rd
26332,US,Sayyid Ash Shuhada
26333,US,Jeddah Cornish
26334,US,Jedda - Makah Highway
26335,US,Tahlia Street & King Fahd Road
26336,US,Falastin Rd. with AL Andalus Rd
26337,US,Falasteen Stret
26338,US,Thalia Street
26339,US,Alajwad street
26340,US,"Al Rawada St, Rawada Destrict"
26341,US,Sari Street
26342,US,Saud Alfaisal
26343,US,Al Manar Rd
26344,US,Thalia Street
26345,US,Al-Madinah Al-Munawarah Road
26346,US,Sari St.
26347,US,Sari Street
26348,US,Prince Majid Branch Rd
26349,US,Sari ST
26350,US,Al Amir Sultan Round about
26351,US,Ahmadj Al Attas St.
26352,US,"Store no. 333, Heraa Mall"
26353,US,Hira St
26354,US,Amir Sultan Street
26355,US,"Jeddah Corniche, End of Sari Street"
26356,US,Prince Sultan Rd with An Naim St
26357,US,Al Madinah Al Munawarah Road
26358,US,King Abbdulaziz Rd
26359,US,Corniche Rd. near Sheraton Hotel
26360,US,Prince Sultan Rd
26361,US,Al Hakam Ibn As Salt
26362,US,Corniche Rd.
26363,US,Airport
26364,US,Cornich Rd.
26365,US,"King Abdulaziz Road, Al Basateen"
26366,US,"King Andulaziz Square, Sulaimania Area"
26367,US,"King Abd Al Aziz Road, Al Morjan"
26368,US,King Abdull Aziz Rd
26369,US,Prince Talal Bin Mansour
26370,US,"Aber Al Qarrat Road, Al Amwaj"
26371,US,Railway Station
26372,US,Jeddah - Makkah High Way
26373,US,Prince Turki Ibn Abdulaziz Road
26374,US,4146 Prince Saud Bin Mohammed Bin Muqrin
26375,US,Northern Ring with Rd Salim Ibn Maqil
26376,US,"Amr Ibn Ummiyyah Ad Damri,"
26377,US,Abullah Alsahmi Diplomatic Quarter
26378,US,Central Region Riyadh
26379,US,El Imam Abdullah Ibn Saud Ibn Abdul Aziz
26380,US,Khalid Bin Al-Waleed Street
26381,US,Eastern Ring Rd Ghirnatah
26382,US,Dammam Branch Rd
26383,US,"Airport Rd, Exit 8"
26384,US,Airport Road
26385,US,Prince Mohammed Ibn Salman Rd
26386,US,Othman Ibn Afan Road
26387,US,Rowasidhed Grand Mall
26388,US,Alshaik Jaber Ahmed Alsabah Rd
26389,US,Airport RD
26390,US,Thumamah Rd with Uthman Ibn Affan Rd
26391,US,Abu Bakr Al Siddiq Road intersection
26392,US,King Abdul Aziz Road
26393,US,King AbdulAziz Road
26394,US,Prince Muhammad Ibn Saad Rd.
26395,US,Anas Bin Malek Road
26396,US,Anas Ibn Malik Road
26397,US,King Khalid Rd
26398,US,King Khalid Road
26399,US,Al Amir Mashal Ibn Abdul Aziz Road
26400,US,Between Al Amir Mashal Ibn Abdul Aziz Rd
26401,US,Ajdaan Walk
26402,US,Quba Street
26403,US,Al Hasa
26404,US,Najm street
26405,US,Dhahran Road
26406,US,Riyadh Rd
26407,US,King Abdullah Rd
26408,US,"King Abdullah Rd, Al Salmaniyah South"
26409,US,King Abdullah RD
26410,US,Al Kharj
26411,US,King Abdullah Rd
26412,US,King Abdullah Rd
26413,US,Prince Sultan Air Force
26414,US,Dirab Rd intersect Al Sahra Branch
26415,US,Dirab Road
26416,US,Southern Ring Rd
26417,US,Ajad St.
26418,US,Abraaj Al Bait
26419,US,Ascott Hotel
26420,US,Jabal Omar-C1
26421,US,Jabal Omar-C2
26422,US,Prince Abdulaziz Ibn Abdullah
26423,US,Al Madina Al Munawarah Rd
26424,US,"Al Hujoon Street, Al Munah District"
26425,US,Ash Shudaha
26426,US,3rd ring road
26427,US,4th Ring Road
26428,US,Jabal Thawr St
26429,US,Al Hojoon Street
26430,US,"Wadi Waj, Hawaya"
26431,US,Abu bakar St.
26432,US,Shehar Street
26433,US,Shehar Street
26434,US,Ash Shafaa Rd intersect Qurish st
26435,US,Wadi Waj Road
26436,US,Anas Ibn Malik Rd
26437,US,Western Ring Branch RD
26438,US,4 Tampines Central 5
26439,US,51 Tampines Ave 4 #01-104
26440,US,5 Tampines West Avenue 3
26441,US,3 Simei Street 6
26442,US,2 Simei Street 3
26443,US,1 Pasir Ris Central Street 3
26444,US,1 Pasir Ris Close #02-332
26445,US,"Changi South Ave 1, #01-68"
26446,US,1 changi Business Park cres 01-07
26447,US,799 New Upper Changi Road
26448,US,New Upper Changi Road
26449,US,10 Airport Boulevard #02-04
26450,US,"65 Airport Boulevard, #02-90 level 2"
26451,US,"60 Airport Boulevard, Terminal 2"
26452,US,3 Jalan Jamal
26453,US,Departure / Transit Lounge North
26454,US,78 Airport Boulevard
26455,US,78 Airport Boulevard
26456,US,80 Airport Boulevard #02-59
26457,US,"80 Airport Boulevard, Terminal 1"
